Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
5 abr 2024,CI,Los Ángeles,Ruta Q-45,null,1318.344827586207,650.0344827586207,471
29 jun 2023,CI,Talcahuano,Av. Desiderio García,null,1040.125,422.25,471
11 mar 2024,CI,Chiguayante,Las Araucarias,null,631.6666666666666,378.8333333333333,471
18 jul 2023,CI,Los Ángeles,Los Carrera,null,1118.52,575.72,470
1 mar 2024,CI,Los Ángeles,Rengo,null,821,513.6666666666666,470
27 jul 2023,CI,Concepción,Ramón Carrasco,null,1215,881.8,470
8 mar 2024,CI,Los Ángeles,Av. Ricardo Vicuña,null,1439.2,543,470
16 nov 2023,CI,San Pedro de la Paz,Av. Michaihue,null,645.7647058823529,773.0588235294117,469
1 abr 2024,CI,Chiguayante,O'Higgins,null,941.9,508.6,469
24 abr 2024,CI,Concepción,Camilo Henríquez,null,940,742,469
24 ago 2023,CI,Concepción,Av. Chacabuco,null,941,551.25,468
2 ago 2023,CI,San Pedro de la Paz,Daniel Belmar,null,699,696.5,468
21 ago 2023,CI,Talcahuano,Michimalongo,null,1730,629.9411764705883,468
16 ago 2023,CI,San Pedro de la Paz,Ruta 160,ACCIDENT,1126.6666666666667,259.6666666666667,468
3 oct 2023,CI,Los Ángeles,Av. Ricardo Vicuña,null,894.0526315789474,564.6842105263158,468
7 nov 2023,CI,Concepción,Lincoyán,HAZARD,659.4545454545455,1016.6363636363636,467
1 nov 2023,CI,Hualpén,Camino a Lenga,null,1107.0526315789473,310.89473684210526,467
3 may 2024,CI,Talcahuano,Bilbao,null,526,677.4166666666666,467
7 dic 2023,CI,Los Ángeles,Ruta 178,ACCIDENT,2123,1342,467
12 mar 2024,CI,Concepción,Ramón Carrasco,null,1243,627.25,467
5 mar 2024,CI,San Pedro de la Paz,Rodríguez Aldea,ACCIDENT,1127.111111111111,685.2222222222222,467
22 abr 2024,CI,Concepción,Camilo Henríquez,null,990.5714285714286,558,467
31 ago 2023,CI,Concepción,Las Heras,null,675,682.75,467
24 nov 2023,CI,Concepción,Av. José Miguel García,null,522,568,466
19 nov 2023,CI,Concepción,Av. Los Carrera,null,667.6,456.2,466
7 may 2024,CI,Concepción,Abdón Cifuentes,null,597.2,1143.4,466
24 dic 2023,CI,Los Ángeles,Orompello,null,961.2777777777778,466.1111111111111,466
7 feb 2024,CI,Los Ángeles,Villagrán,null,1141.5714285714287,588.6428571428571,466
9 jul 2023,CI,Los Ángeles,Ruta Q-35,null,2646.909090909091,283.8636363636364,465
20 mar 2024,CI,Los Ángeles,Libertador Bernardo O'Higgins,null,931.6428571428571,453,465
18 jul 2023,CI,Los Ángeles,Freire,null,664.125,237.625,465
23 jun 2023,CI,Concepción,Las Heras,null,544.9090909090909,616.0909090909091,465
21 mar 2024,CI,Los Ángeles,Los Carrera,null,1121.1875,712.8125,464
29 abr 2024,CI,Concepción,Av. Paicaví,HAZARD,878.5,450.75,464
2 abr 2024,CI,Los Ángeles,Ruta Q-45,null,1390.6,670.6333333333333,464
23 abr 2024,CI,Hualpén,Calle de Servicio,null,608,444.9230769230769,464
11 may 2024,CI,Talcahuano,Av. Desiderio García,null,1198.1666666666667,371.3333333333333,463
25 abr 2024,CI,Concepción,Camilo Henríquez,null,1239.8,634,463
26 mar 2024,CI,Los Ángeles,Ruta 178,null,1915.84375,770.15625,463
15 mar 2024,CI,Chiguayante,Ruta Q-60-O,ACCIDENT,1373.2222222222222,997.7777777777778,463
20 nov 2023,CI,Talcahuano,Av. Desiderio García,null,741,668.2857142857143,462
23 ago 2023,CI,San Pedro de la Paz,Ruta 160,ACCIDENT,2793,1164.5,462
27 mar 2024,CI,Hualpén,Av. Gran Bretaña,null,1164.6666666666667,589.3333333333334,462
4 may 2024,CI,Los Ángeles,Av. Tucapel,null,591.2608695652174,706.0869565217391,462
1 abr 2024,CI,Hualpén,Calle de Servicio Jorge Alessandri,null,826.25,428,461
22 feb 2024,CI,Tomé,Av. Latorre,null,889.1904761904761,269.9047619047619,461
20 abr 2024,CI,Concepción,Av. Roosevelt,null,631.4,868.7,461
30 nov 2023,CI,Talcahuano,Pérez Gacitúa,null,932.8571428571429,756.0714285714286,461
10 nov 2023,CI,Los Ángeles,Valdivia,null,678.1304347826087,461.4347826086956,461
4 sept 2023,CI,Concepción,San Martín,HAZARD,1184.8,210.4,460
3 may 2024,CI,Los Ángeles,Av. Vicuña Mackenna,null,1233.5555555555557,507.8888888888889,460
17 jul 2023,CI,Los Ángeles,Av. Octavio Jara Wolff,null,1127.3030303030303,357.6363636363636,460
8 mar 2024,CI,Hualpén,Av. Costanera,null,1333.2894736842106,912.1842105263158,460
1 ago 2023,CI,Concepción,San Martín,null,651,445.27272727272725,460
27 oct 2023,CI,Concepción,Av. Paicaví,ACCIDENT,558,357.3333333333333,460
16 sept 2023,CI,Talcahuano,Valdivia,null,726,331.35,459
11 ago 2023,CI,Los Ángeles,Ruta Q-45,null,1263.857142857143,537.9428571428572,459
5 mar 2024,CI,Chiguayante,O'Higgins,null,831.5,340.0833333333333,459
22 abr 2024,CI,San Pedro de la Paz,Ruta 160,ACCIDENT,2973.6666666666665,905,459
4 may 2024,CI,Concepción,Barros Arana,null,608.8,528.7,458
3 jul 2023,CI,Talcahuano,Av. Vasco Núñez de Balboa,ACCIDENT,935,362.27272727272725,458
8 mar 2024,CI,Los Ángeles,Balmaceda,null,690.304347826087,417.04347826086956,458
19 abr 2024,CI,San Pedro de la Paz,Nueva 1,null,673,1297.923076923077,458
18 sept 2023,CI,Concepción,Av. Zañartu,null,583.2142857142857,585.2857142857143,458
23 jun 2023,CI,Los Ángeles,Valdivia,null,1168.9444444444443,624.9444444444445,458
31 ago 2023,CI,Hualpén,Av. Costanera,ACCIDENT,1994.6666666666667,510.6666666666667,458
15 sept 2023,CI,Talcahuano,Juan Antonio Ríos,ACCIDENT,1139.3636363636363,332.45454545454544,457
30 dic 2023,CI,Los Ángeles,Ruta 178,ACCIDENT,1783.7619047619048,915.8571428571429,457
21 mar 2024,CI,San Pedro de la Paz,Camino El Venado,null,808.5,387.75,457
18 jul 2023,CI,Talcahuano,Pérez Gacitúa,null,1005.6363636363636,963,457
30 oct 2023,CI,Concepción,Desiderio Sanhueza,null,606.5384615384615,407.6923076923077,457
17 nov 2023,CI,Los Ángeles,Ruta Q-61,null,3660.532608695652,258.8369565217391,457
27 sept 2023,CI,Concepción,Las Heras,null,611,595.5,457
5 dic 2023,CI,Los Ángeles,Ruta 178,null,1514.3846153846155,402.2307692307692,457
2 abr 2024,CI,Talcahuano,Carriel Norte,null,576,486.14285714285717,456
25 feb 2024,CI,Concepción,Av. Ignacio Collao,null,1048,484.75,456
6 jul 2023,CI,Los Ángeles,Ruta Q-530,ACCIDENT,3812.25,3593.4375,456
16 ago 2023,CI,Concepción,Av. San Sebastián,null,551.3333333333334,444,456
4 mar 2024,CI,Los Ángeles,Condell,null,657.8571428571429,543.5714285714286,456
4 oct 2023,CI,San Pedro de la Paz,Nueva 1,null,673,1583.6,455
9 may 2024,CI,Concepción,Manuel Bulnes,null,1334.5,669.5,455
10 ene 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,ACCIDENT,1446.6,541.8,455
20 sept 2023,CI,San Pedro de la Paz,Av. Diagonal Bío-Bío,null,616.25,1199.3333333333333,455
8 sept 2023,CI,Los Ángeles,Ruta Q-45,null,1496.611111111111,707.8888888888889,455
8 mar 2024,CI,Concepción,Av. Ignacio Collao,HAZARD,758.5,590.5,454
23 ago 2023,CI,Concepción,Lientur,null,681.7777777777778,751.6666666666666,454
5 oct 2023,CI,Concepción,Av. Paicaví,ACCIDENT,978.5,467.25,454
21 mar 2024,CI,Hualpén,Calle de Servicio Jorge Alessandri,null,849,500.25,454
20 nov 2023,CI,Los Ángeles,Av. Las Industrias,ACCIDENT,1456.5882352941176,897.4117647058823,454
19 mar 2024,CI,Concepción,Cochrane,HAZARD,1047.6666666666667,559,454
29 mar 2024,CI,Los Ángeles,Av. Octavio Jara Wolff,null,1130.3636363636363,190.63636363636363,454
12 oct 2023,CI,Los Ángeles,Ruta Q-35,null,1357.037037037037,657.6296296296297,454
6 nov 2023,CI,Los Ángeles,Camino María Dolores,null,1430.9411764705883,410.94117647058823,452
21 nov 2023,CI,Los Ángeles,Ruta Q-61,null,3882.7073170731705,374.4634146341463,452
27 mar 2024,CI,Talcahuano,Av. Santa María,null,529,512.0909090909091,452
24 jul 2023,CI,Tomé,Ruta 150,null,617.75,579.875,452
23 dic 2023,CI,Los Ángeles,Almagro,null,833.6538461538462,590.1538461538462,452
2 feb 2024,CI,Los Ángeles,Ercilla,null,742.3529411764706,355.7647058823529,452
29 feb 2024,CI,Los Ángeles,Lautaro,null,726.75,454.875,452
11 dic 2023,CI,Los Ángeles,Ruta Q-61,null,1908.9333333333334,353,452
2 may 2024,CI,Concepción,Tucapel,ACCIDENT,620.3333333333334,700,452
12 nov 2023,CI,Los Ángeles,Ruta Q-35,null,1137.162162162162,1550.7567567567567,451
11 mar 2024,CI,Concepción,San Martín,null,934.5,456.25,451
21 mar 2024,CI,Los Ángeles,Ruta 5 Sur,null,2946,311.2,451
6 ago 2023,CI,Concepción,Av. Costanera,null,1822,211.25,451
9 ene 2024,CI,Talcahuano,Av. Jorge Alessandri,null,2596.9166666666665,403.4166666666667,450
27 sept 2023,CI,Los Ángeles,Av. Gabriela Mistral,null,1250.1333333333334,552.6666666666666,450
20 sept 2023,CI,Los Ángeles,Colo Colo,null,929.9,581.95,450
14 feb 2024,CI,Concepción,Av. 21 de Mayo,null,546.125,440.875,449
27 jun 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,775.5172413793103,483.9310344827586,449
13 mar 2024,CI,Los Ángeles,Los Carrera,null,1343.9375,852.125,449
2 oct 2023,CI,Los Ángeles,Ruta 180,null,2790.4736842105262,337.7894736842105,449
18 mar 2024,CI,Los Ángeles,Ruta 5 Sur,null,2832.7272727272725,416.6363636363636,449
25 oct 2023,CI,Chiguayante,Ruta 156,null,2563.722222222222,250.22222222222223,449
17 abr 2024,CI,Concepción,Barros Arana,null,732.3,542,449
30 ago 2023,CI,Los Ángeles,Ruta 180,null,4593.058823529412,276.7647058823529,449
16 sept 2023,CI,Los Ángeles,Valdivia,null,987.6363636363636,750.0909090909091,448
16 ago 2023,CI,Los Ángeles,San Martín,null,705.2,400.9,448
20 jul 2023,CI,Los Ángeles,Balmaceda,null,766.4545454545455,440.5,448
15 abr 2024,CI,Los Ángeles,Av. Alemania,null,1027.25,618.25,448
6 ene 2024,CI,Talcahuano,Autopista Interportuaria,null,2966.25,334.875,448
13 sept 2023,CI,Concepción,Orompello,null,674.375,369.5,448
29 sept 2023,CI,Talcahuano,Pérez Gacitúa,null,703,526.3076923076923,448
10 abr 2024,CI,Concepción,Av. Paicaví,ACCIDENT,1144,547.6666666666666,447
29 jun 2023,CI,San Pedro de la Paz,Las Garzas,null,629,1042.2857142857142,447
26 dic 2023,CI,Los Ángeles,Ruta 178,null,2046.25,291.9166666666667,447
18 dic 2023,CI,Los Ángeles,Ruta Q-35,null,3625.5842696629215,433.39325842696627,447
18 abr 2024,CI,Hualpén,Calle de Servicio Jorge Alessandri,ACCIDENT,540,780,447
28 jun 2023,CI,Hualpén,Calle de Servicio Jorge Alessandri,null,542.875,590,447
13 sept 2023,CI,San Pedro de la Paz,Av. Michaihue,null,811,754.85,447
26 oct 2023,CI,Concepción,Av. Tierras Coloradas,null,875.4166666666666,892.5833333333334,447
3 ago 2023,CI,San Pedro de la Paz,Los Mañíos,null,830.9487179487179,574.6410256410256,447
13 nov 2023,CI,Concepción,Libertador General Bernardo O'Higgins,null,762.7142857142857,309.14285714285717,446
12 sept 2023,CI,Concepción,Av. General Novoa,null,666.1,379.4,445
29 ago 2023,CI,Concepción,San Martín,null,1039.6666666666667,556.5,445
13 nov 2023,CI,San Pedro de la Paz,Puente Juan Pablo II,ACCIDENT,1688.75,600.75,444
11 dic 2023,CI,Los Ángeles,Av. Las Industrias,null,1502.3333333333333,666.4,444
16 ago 2023,CI,Los Ángeles,Almagro,null,834.2142857142857,443.35714285714283,444
19 mar 2024,CI,San Pedro de la Paz,Los Mañíos,null,1009,2041.1,444
11 mar 2024,CI,Concepción,Angol,null,705.4166666666666,507.5833333333333,444
1 ago 2023,CI,Concepción,Ramón Carrasco,null,1253.6,787.8,443
23 oct 2023,CI,Los Ángeles,Ruta Q-35,null,1903.578947368421,990.3684210526316,443
2 sept 2023,CI,Los Ángeles,Valdivia,null,964.8571428571429,549.5714285714286,443
14 dic 2023,CI,Talcahuano,Av. Vasco Núñez de Balboa,null,1040,268.5,443
24 nov 2023,CI,Concepción,Libertador General Bernardo O'Higgins,null,816,448.8,443
21 mar 2024,CI,Los Ángeles,Av. Las Industrias,null,1745.3125,672.625,443
24 jul 2023,CI,Los Ángeles,Balmaceda,null,689.6666666666666,473.125,443
1 abr 2024,CI,Concepción,Abdón Cifuentes,null,942.5,1400,443
21 jul 2023,CI,Los Ángeles,Av. Octavio Jara Wolff,null,1132,519.2,443
10 oct 2023,CI,Concepción,Las Heras,null,774,616.8571428571429,443
12 abr 2024,CI,Los Ángeles,Av. Ricardo Vicuña,null,701.3636363636364,346.8181818181818,442
8 jul 2023,CI,Los Ángeles,Rengo,null,653.0416666666666,765.0833333333334,442
20 nov 2023,CI,San Pedro de la Paz,Las Garzas,null,628,974.1111111111111,442
29 ago 2023,CI,Los Ángeles,Ruta 180,null,3555.842105263158,226.21052631578948,442
5 abr 2024,CI,San Pedro de la Paz,Ruta 160,ACCIDENT,2616,538,442
9 ago 2023,CI,San Pedro de la Paz,Daniel Belmar,null,850.7142857142857,1022.5714285714286,442
30 jun 2023,CI,Los Ángeles,Almagro,null,1030.5,556.0769230769231,442
11 oct 2023,CI,Hualpén,Calle de Servicio Jorge Alessandri,null,797.0909090909091,609.1818181818181,441
18 ago 2023,CI,Los Ángeles,Los Carrera,null,1184.7,653.15,441
24 jun 2023,CI,San Pedro de la Paz,Ruta 160,null,1987,651.5,441
14 sept 2023,CI,Talcahuano,Arteaga Alemparte,null,654.5,1422.7083333333333,441
5 abr 2024,CI,Los Ángeles,Almagro,null,1064.5384615384614,552.7692307692307,441
24 ago 2023,CI,Los Ángeles,Los Carrera,null,1073.3809523809523,603.1428571428571,441
28 sept 2023,CI,Hualpén,Av. Costanera,null,1068.3333333333333,327.8333333333333,441
22 dic 2023,CI,Los Ángeles,Rengo,null,774.1153846153846,633.3846153846154,441
10 nov 2023,CI,Concepción,Ongolmo,null,549.6666666666666,938.4444444444445,441
27 mar 2024,CI,Hualpén,Av. O'Higgins,null,772.6666666666666,309.3333333333333,440
8 abr 2024,CI,San Pedro de la Paz,Rodríguez Aldea,null,704.5714285714286,794.1428571428571,440
3 oct 2023,CI,Talcahuano,Av. Vasco Núñez de Balboa,null,1013.6666666666666,499.5,440
3 may 2024,CI,Concepción,Maipú,HAZARD,1267,1165.3333333333333,440
8 sept 2023,CI,Chiguayante,Av. Enrique van Rysselberghe,ACCIDENT,1365,1318.8,440
1 may 2024,CI,Los Ángeles,Av. Octavio Jara Wolff,null,1085.125,235.1875,440
24 jul 2023,CI,Los Ángeles,Ruta 178,null,1861.21875,694.9375,439
17 abr 2024,CI,Los Ángeles,Los Carrera,null,1262.6666666666667,476.22222222222223,439
9 feb 2024,CI,Los Ángeles,Av. Las Industrias,null,1897,349.38461538461536,439
29 abr 2024,CI,San Pedro de la Paz,Las Garzas,null,628,982.5714285714286,439
2 nov 2023,CI,Los Ángeles,Colo Colo,null,1122.4117647058824,633.8823529411765,439
7 ago 2023,CI,Talcahuano,Autopista Interportuaria,null,3164.1111111111113,398.22222222222223,438
3 feb 2024,CI,Concepción,Ruta 146,null,1424.6923076923076,1077.7692307692307,438
1 abr 2024,CI,Los Ángeles,Ruta 5 Sur,null,4499.777777777777,483,438
29 abr 2024,CI,Chiguayante,O'Higgins,null,862.6923076923077,553.9230769230769,438
15 mar 2024,CI,Chiguayante,O'Higgins,null,1207.9,387.6,438
20 mar 2024,CI,San Pedro de la Paz,Av. Diagonal Bío-Bío,null,624,702,438
13 sept 2023,CI,Los Ángeles,Ruta Q-45,null,1418.3055555555557,643.3055555555555,437
21 ago 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,738,617.2222222222222,437
8 abr 2024,CI,San Pedro de la Paz,Puente Juan Pablo II,ACCIDENT,1471.625,650.125,436
12 mar 2024,CI,Concepción,Gobernador Juan Henríquez,null,506,859.4285714285714,436
20 jul 2023,CI,San Pedro de la Paz,Nueva 1,null,678.5555555555555,643.6666666666666,435
30 sept 2023,CI,San Pedro de la Paz,Las Garzas,null,629,793.875,435
15 dic 2023,CI,Chiguayante,Av. O'Higgins,null,1181,174.2,435
15 may 2024,CI,Concepción,Av. Roosevelt,null,686.3333333333334,781.1111111111111,435
24 abr 2024,CI,Talcahuano,Pérez Gacitúa,null,707.9375,625.1875,435
3 nov 2023,CI,San Pedro de la Paz,Puente Juan Pablo II,ACCIDENT,1273.8,135,435
8 abr 2024,CI,Concepción,Av. Chacabuco,ACCIDENT,1072.6666666666667,406.6666666666667,435
4 sept 2023,CI,Los Ángeles,Almagro,null,1529.5714285714287,732.3571428571429,435
3 abr 2024,CI,Concepción,San Martín,null,1061.25,397.75,435
24 nov 2023,CI,Concepción,García Hurtado de Mendoza,null,1046.3333333333333,350.6666666666667,435
29 ago 2023,CI,Hualpén,Av. Costanera,null,1595.6,350.4,435
16 ene 2024,CI,Concepción,Serrano,null,680.5,735.5,434
3 ago 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,733.6976744186046,441.6744186046512,434
26 dic 2023,CI,Concepción,Av. Paicaví,null,1261.6666666666667,268,434
18 ago 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,761.0508474576271,456.23728813559325,434
5 ago 2023,CI,San Pedro de la Paz,Av. Michimalonco,null,776,360,434
14 oct 2023,CI,Chiguayante,8 Oriente,null,1858.75,171.75,434
7 dic 2023,CI,Los Ángeles,Ruta Q-45,null,1121.2222222222222,479.2962962962963,434
2 ago 2023,CI,San Pedro de la Paz,Av. Andalué,null,842,475.1111111111111,434
5 ago 2023,CI,Los Ángeles,Av. Tucapel,null,556.6666666666666,589.925925925926,434
3 dic 2023,CI,Los Ángeles,Ruta Q-35,null,3639.0898876404494,365.39325842696627,434
2 may 2024,CI,Concepción,Abdón Cifuentes,null,686,518.5,434
23 jun 2023,CI,Talcahuano,Valdivia,null,1047.9285714285713,692.4642857142857,433
2 sept 2023,CI,San Pedro de la Paz,Corredor de Buses Av. Pedro Aguirre Cerda,null,753.05,748.7,433
18 feb 2024,CI,Hualpén,Ruta O-474,null,1048,1636.7407407407406,433
12 oct 2023,CI,Los Ángeles,Av. Guillermo Marconi,null,578.0217391304348,441.04347826086956,433
24 jun 2023,CI,Concepción,Av. Los Carrera,null,694,347.3333333333333,433
29 sept 2023,CI,Los Ángeles,Ruta Q-45,null,1461.3823529411766,638.1764705882352,432
4 may 2024,CI,Los Ángeles,Ercilla,null,790.3333333333334,480.3333333333333,432
21 feb 2024,CI,Los Ángeles,Ruta 5 Sur,null,847,477.4166666666667,432
5 feb 2024,CI,Los Ángeles,Ruta Q-35,null,2570.289855072464,463.0144927536232,432
16 sept 2023,CI,Los Ángeles,Colón,null,812.3666666666667,727.7,432
9 nov 2023,CI,Chiguayante,Av. O'Higgins,null,1529.7272727272727,411.45454545454544,432
2 may 2024,CI,Concepción,Av. Costanera,null,1461,323.25,432
19 ago 2023,CI,Los Ángeles,Ruta Q-45,null,1452.2727272727273,483.04545454545456,432
2 abr 2024,CI,Los Ángeles,Ruta 178,null,2100.8947368421054,769,432
15 may 2024,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,ACCIDENT,2599,1552,432
27 sept 2023,CI,San Pedro de la Paz,Nueva 1,HAZARD,700.5454545454545,1268.1818181818182,432
25 abr 2024,CI,San Pedro de la Paz,Av. Andalué,null,1333,614.1666666666666,431
18 jul 2023,CI,Los Ángeles,Ruta 178,null,1763.576923076923,793.7692307692307,431
2 ago 2023,CI,Talcahuano,Av. Desiderio García,null,756.2727272727273,514.1818181818181,431
23 nov 2023,CI,Talcahuano,Pérez Gacitúa,null,829.8181818181819,465.90909090909093,431
18 jul 2023,CI,San Pedro de la Paz,Av. Michaihue,null,627.7692307692307,982.4615384615385,431
26 oct 2023,CI,Concepción,Caupolicán,null,860.1666666666666,491.1666666666667,431
3 oct 2023,CI,Talcahuano,Av. Alto Horno,null,674,313.3,430
31 oct 2023,CI,Los Ángeles,Los Carrera,null,848.92,468.92,430
10 abr 2024,CI,Los Ángeles,Ruta 178,null,1992.95,699.9,430
17 oct 2023,CI,Concepción,Av. Costanera,ACCIDENT,1615.2,300.2,430
12 dic 2023,CI,Los Ángeles,Ruta Q-61,null,1582.0285714285715,273.6142857142857,430
25 sept 2023,CI,Concepción,Lautaro,null,573.5,420.5,430
1 may 2024,CI,Talcahuano,Av. Ambrosio O'Higgins,null,611,419.4,429
24 jun 2023,CI,Concepción,Av. San Juan Bosco,null,1270.5,477,429
14 mar 2024,CI,Los Ángeles,Av. Alemania,null,669.4,451.1333333333333,429
19 mar 2024,CI,Los Ángeles,Av. Gabriela Mistral,HAZARD,1131.7692307692307,657.7692307692307,429
15 may 2024,CI,Chiguayante,Av. Costanera,null,666.5384615384615,581.5384615384615,429
15 abr 2024,CI,Talcahuano,Michimalongo,null,1533.764705882353,619.1764705882352,429
17 oct 2023,CI,Hualpén,Calle de Servicio,null,608,484.4,429
15 sept 2023,CI,Los Ángeles,Av. Guillermo Marconi,null,814.9545454545455,613.2727272727273,429
26 mar 2024,CI,Concepción,Ainavillo,null,673.6666666666666,363.1666666666667,429
25 oct 2023,CI,Los Ángeles,Los Carrera,null,1386,573.2105263157895,429
1 may 2024,CI,Talcahuano,Autopista Concepción-Talcahuano,HAZARD,683,495.3333333333333,429
21 ago 2023,CI,San Pedro de la Paz,Los Mañíos,HAZARD,636.3333333333334,354.55555555555554,429
24 abr 2024,CI,Chiguayante,Av. Enrique van Rysselberghe,null,776.375,276.25,428
11 oct 2023,CI,Los Ángeles,Ruta Q-61,null,3540.2580645161293,361.6290322580645,428
19 abr 2024,CI,Concepción,Lautaro,HAZARD,674.1666666666666,1049.1666666666667,428
5 mar 2024,CI,Concepción,Av. José Miguel García,null,535.3333333333334,531.6666666666666,428
12 dic 2023,CI,Concepción,Janequeo,null,874.5714285714286,505.42857142857144,428
13 mar 2024,CI,Concepción,Los Inmigrantes,null,657.3333333333334,431.8888888888889,428
14 mar 2024,CI,San Pedro de la Paz,Ruta 160,HAZARD,2795,1007.5,428
8 sept 2023,CI,Los Ángeles,Colo Colo,null,875.3157894736842,630.6315789473684,428
23 jun 2023,CI,Los Ángeles,Av. Alemania,null,801.8125,438.5625,427
14 mar 2024,CI,Chiguayante,Av. Costanera,ACCIDENT,713,745,427
15 sept 2023,CI,Los Ángeles,Balmaceda,null,646.625,460.25,427
17 jul 2023,CI,Los Ángeles,Ruta Q-35,null,1015,344.1818181818182,427
13 jul 2023,CI,San Pedro de la Paz,Los Mañíos,null,1020.7142857142857,474.2857142857143,426
8 ene 2024,CI,Talcahuano,Av. Gran Bretaña,null,2303,447,426
20 mar 2024,CI,Concepción,Barros Arana,null,693,437.25,426
10 may 2024,CI,Concepción,Maipú,null,509,419.8333333333333,426
4 sept 2023,CI,Los Ángeles,Av. Ricardo Vicuña,null,1065.7857142857142,720.9285714285714,426
15 sept 2023,CI,San Pedro de la Paz,Av. Pedro Aguirre Cerda,HAZARD,2661,344,426
3 abr 2024,CI,Hualpén,Av. Los Copihues,null,572.625,761,426
25 mar 2024,CI,Talcahuano,Av. Desiderio García,HAZARD,733.3333333333334,375,426
